year,university_id,name_en,SUM(enrolled),sum(students),sum(graduates),sum(entrants),sum(morning),sum(afternoon),sum(night),sum(full_time)
2013,01805,"Computer Sciences",935,1039,195,299,954,0,1039,0
2013,01807,"Computer engineering",261,323,13,125,0,323,0,323
2013,01807,"Computer science",421,569,4,252,238,331,331,0
2013,01807,"Computer Sciences",553,739,13,348,408,471,501,0
2013,01808,"Computer (IT) teacher education",251,267,77,0,0,0,0,0
2013,01808,"Computer science",283,378,8,122,0,0,0,378
2013,01808,"Computer Sciences",683,1004,49,209,70,128,203,378
2013,01808,"Systems analysis and development (technologist)",304,498,24,87,19,0,203,0
2013,01809,"Computer Sciences",182,276,7,90,276,276,276,0
2013,01809,"Systems analysis and development (technologist)",182,276,7,90,276,276,276,0
2013,01810,"Computer Sciences",2048,2594,186,1063,917,0,2223,0
2013,01810,"Systems analysis and development (technologist)",1929,2426,174,994,917,0,2055,0
2013,01811,"Computer science",176,267,9,95,32,0,235,0
2013,01811,"Computer Sciences",384,571,19,128,32,0,539,0
2013,01811,"Systems analysis and development (technologist)",208,304,10,33,0,0,304,0
2013,01812,"Computer Sciences",142,187,7,38,0,187,0,0
2013,01812,"Systems analysis and development (technologist)",142,187,7,38,0,187,0,0
2013,01813,"Computer (IT) teacher education",604,662,99,0,0,0,0,662
2013,01813,"Computer Sciences",314,460,78,83,69,342,342,0
2013,01813,"Systems analysis and development (technologist)",260,391,78,55,0,273,273,0
2013,01818,"Computer science",168,274,4,52,0,0,274,0
2013,01818,"Computer Sciences",168,274,4,52,0,0,274,0
2013,01819,"Computer science",135,252,10,31,252,0,252,0
2013,01819,"Computer Sciences",135,252,10,31,252,0,252,0
2013,01820,"Computer (IT) teacher education",74,118,0,80,0,0,118,0
2013,01820,"Computer Sciences",306,427,30,122,0,206,221,0
2013,01820,"Systems analysis and development (technologist)",306,427,30,122,0,206,221,0
2013,01822,"Computer science",111,186,12,75,186,0,186,0
2013,01822,"Computer Sciences",111,186,12,75,186,0,186,0
2013,01836,"Computer Sciences",85,106,13,39,0,0,106,0
2013,01836,"Information systems",42,48,13,4,0,0,48,0
2013,01836,"Systems analysis and development (technologist)",43,58,0,35,0,0,58,0
2013,01838,"Computer Sciences",140,230,37,22,230,0,230,0
2013,01838,"Information systems",140,230,37,22,230,0,230,0
2013,01841,"Computer Sciences",73,114,9,31,0,0,114,0
2013,01841,"Information systems",73,114,9,31,0,0,114,0
2013,01844,"Computer Sciences",53,115,13,16,0,0,115,0
2013,01844,"Systems analysis and development (technologist)",53,115,13,16,0,0,115,0
2013,01846,"Computer (IT) teacher education",1,3,1,0,0,0,3,0
2013,01846,"Computer engineering",43,56,13,0,0,0,56,56
2013,01846,"Computer science",45,65,4,2,0,0,65,0
2013,01846,"Computer Sciences",120,195,23,11,0,0,195,0
2013,01846,"Systems analysis and development (technologist)",72,124,18,9,0,0,124,0
2013,01850,"Computer science",31,38,0,12,0,0,38,0
2013,01850,"Computer Sciences",84,130,10,29,0,0,130,0
2013,01850,"Information systems",53,92,10,17,0,0,92,0
2013,01853,"Computer engineering",179,230,0,3,0,0,230,0
2013,01853,"Computer science",183,199,10,39,199,0,199,0
2013,01853,"Computer Sciences",1055,1108,52,148,810,0,1108,0
2013,01853,"Systems analysis and development (technologist)",354,363,20,51,363,0,363,0
2013,01854,"Computer science",36,49,3,10,0,0,49,0
2013,01854,"Computer Sciences",52,67,15,10,0,0,67,0
2013,01869,"Computer Sciences",163,227,30,53,0,0,227,0
2013,01869,"Information systems",163,227,30,53,0,0,227,0
2013,01872,"Computer science",168,306,27,85,0,0,306,0
2013,01872,"Computer Sciences",410,687,86,185,0,0,687,0
2013,01873,"Computer Sciences",91,120,7,26,120,0,120,0
2013,01873,"Information systems",91,120,7,26,120,0,120,0
2013,01874,"Computer Sciences",1029,1396,170,393,953,594,1133,0
2013,01874,"Systems analysis",185,289,84,4,264,176,201,0
2013,01874,"Systems analysis and development (technologist)",337,418,22,158,0,418,418,0
2013,01876,"Computer science",112,113,30,4,0,0,113,0
2013,01876,"Computer Sciences",112,113,30,4,0,0,113,0
2013,01877,"Computer Sciences",79,169,14,33,0,0,169,0
2013,01877,"Information systems",79,169,14,33,0,0,169,0
2013,01878,"Computer science",290,386,42,102,0,0,386,0
2013,01878,"Computer Sciences",290,386,42,102,0,0,386,0
2013,01879,"Computer science",98,158,12,33,0,0,158,0
2013,01879,"Computer Sciences",184,302,22,66,0,0,302,0
2013,01879,"Systems analysis and development (technologist)",86,144,10,33,0,0,144,0
2013,01885,"Computer science",138,186,5,59,0,0,186,0
2013,01885,"Computer Sciences",138,186,5,59,0,0,186,0
2013,01892,"Computer Sciences",1196,1628,133,579,1628,0,1628,0
2013,01892,"Information systems",949,1314,114,454,1314,0,1314,0
2013,01892,"Systems analysis and development (technologist)",247,314,19,125,314,0,314,0
2013,01895,"Computer Sciences",114,177,6,42,0,0,177,0
2013,01895,"Information systems",114,177,6,42,0,0,177,0
2013,01898,"Computer science",193,237,29,53,0,0,237,0
2013,01898,"Computer Sciences",193,237,29,53,0,0,237,0
2013,01900,"Computer Sciences",61,76,19,25,0,0,76,0
2013,01900,"Information systems",61,76,19,25,0,0,76,0
2013,01908,"Computer science",51,87,7,39,0,0,87,0
2013,01908,"Computer Sciences",55,94,7,46,7,0,94,0
2013,01909,"Computer Sciences",107,158,2,81,0,0,158,0
2013,01909,"Information systems",107,158,2,81,0,0,158,0
2013,01913,"Computer science",94,117,19,30,117,0,117,0
2013,01913,"Computer Sciences",94,117,19,30,117,0,117,0
2013,01919,"Computer science",114,155,10,54,0,0,155,0
2013,01919,"Computer Sciences",114,155,10,54,0,0,155,0
2013,01927,"Computer science",129,153,30,36,0,0,153,0
2013,01927,"Computer Sciences",129,153,30,36,0,0,153,0
2013,01944,"Computer Sciences",607,863,86,205,609,0,863,0
2013,01944,"Systems analysis and development (technologist)",423,609,54,150,609,0,609,0
2013,01945,"Computer Sciences",83,139,18,32,0,0,139,0
2013,01945,"Systems analysis and development (technologist)",83,139,18,32,0,0,139,0
2013,01952,"Computer Sciences",0,2,0,0,0,0,2,0
2013,01952,"Systems analysis and development (technologist)",0,2,0,0,0,0,2,0
2013,01957,"Computer Sciences",60,117,9,24,0,0,117,0
2013,01958,"Computer Sciences",44,56,0,33,0,0,56,0
2013,01965,"Computer Sciences",208,375,29,67,375,0,375,0
2013,01965,"Systems analysis and development (technologist)",208,375,29,67,375,0,375,0
2013,01966,"Computer Sciences",8,9,0,0,0,0,9,0
2013,01966,"Information systems",8,9,0,0,0,0,9,0
2013,01970,"Computer Sciences",145,236,34,41,0,0,236,0
2013,01970,"Information systems",145,236,34,41,0,0,236,0
2013,01978,"Computer Sciences",205,222,0,16,222,0,222,0
2013,01978,"Information systems",22,24,0,5,24,0,24,0
2013,01978,"Systems analysis and development (technologist)",183,198,0,11,198,0,198,0
2013,01984,"Computer Sciences",40,57,7,3,0,0,57,0
2013,01984,"Systems analysis and development (technologist)",40,57,7,3,0,0,57,0
2013,01986,"Computer Sciences",132,205,17,54,0,0,205,0
2013,01988,"Computer Sciences",127,240,12,49,0,0,240,0
2013,01988,"Information systems",127,240,12,49,0,0,240,0
2013,01996,"Computer science",144,215,26,76,0,0,215,0
2013,01996,"Computer Sciences",319,528,74,225,0,0,528,0
2013,01996,"Systems analysis and development (technologist)",52,102,13,51,0,0,102,0
2013,02009,"Computer science",36,62,19,0,0,0,62,0
2013,02009,"Computer Sciences",36,62,19,0,0,0,62,0
2013,02010,"Computer Sciences",138,182,42,66,0,0,182,0
2013,02010,"Information systems",45,57,19,22,0,0,57,0
2013,02010,"Systems analysis and development (technologist)",63,86,18,25,0,0,86,0
2013,02021,"Computer Sciences",258,338,0,152,0,0,338,0
2013,02021,"Information systems",258,338,0,152,0,0,338,0
2013,02022,"Computer science",45,83,6,0,0,0,83,0
2013,02022,"Computer Sciences",45,83,6,0,0,0,83,0
2013,02036,"Computer Sciences",269,370,25,151,0,26,370,0
2013,02036,"Information systems",24,26,0,26,0,26,26,0
2013,02037,"Computer science",158,273,2,61,0,0,273,0
2013,02037,"Computer Sciences",230,403,2,107,0,0,403,0
2013,02043,"Computer Sciences",211,235,1,129,0,0,235,0
2013,02043,"Systems analysis and development (technologist)",211,235,1,129,0,0,235,0
2013,02056,"Computer Sciences",31,90,11,0,0,0,90,0
2013,02067,"Computer Sciences",95,115,0,65,115,0,115,0
2013,02067,"Systems analysis and development (technologist)",37,40,0,40,40,0,40,0
2013,02075,"Computer science",32,64,2,19,0,0,64,0
2013,02075,"Computer Sciences",45,82,3,19,0,0,82,0
2013,02075,"Systems analysis and development (technologist)",13,18,1,0,0,0,18,0
2013,02076,"Computer Sciences",136,165,0,68,165,0,165,0
2013,02076,"Systems analysis and development (technologist)",81,101,0,45,101,0,101,0
2013,02077,"Computer science",74,135,12,16,0,0,135,0
2013,02077,"Computer Sciences",74,135,12,16,0,0,135,0
2013,02085,"Computer science",45,67,7,1,0,0,67,0
2013,02085,"Computer Sciences",164,268,47,30,0,0,268,0
2013,02085,"Systems analysis and development (technologist)",39,69,8,0,0,0,69,0
2013,02086,"Computer Sciences",27,67,13,0,0,0,67,0
2013,02113,"Computer science",100,166,25,14,0,0,166,0
2013,02113,"Computer Sciences",100,166,25,14,0,0,166,0
2013,02117,"Computer Sciences",34,46,4,19,0,0,46,0
2013,02117,"Systems analysis and development (technologist)",34,46,4,19,0,0,46,0
2013,02122,"Computer Sciences",206,341,33,96,341,0,341,0
2013,02123,"Computer science",0,1,0,1,0,0,1,0
2013,02123,"Computer Sciences",64,101,8,31,0,0,101,0
2013,02132,"Computer science",309,527,12,105,0,0,527,0
2013,02132,"Computer Sciences",494,842,39,213,0,0,842,0
2013,02135,"Computer science",198,224,12,68,0,0,224,0
2013,02135,"Computer Sciences",198,224,12,68,0,0,224,0
2013,02145,"Computer Sciences",312,365,72,59,151,0,365,0
2013,02145,"Information systems",128,151,16,7,151,0,151,0
2013,02146,"Computer Sciences",0,15,0,3,0,0,15,0
2013,02147,"Computer science",448,551,22,127,551,0,551,0
2013,02147,"Computer Sciences",448,551,22,127,551,0,551,0
2013,02150,"Computer science",42,59,0,59,0,0,59,0
2013,02150,"Computer Sciences",42,59,0,59,0,0,59,0
2013,02168,"Computer science",15,21,15,4,0,0,21,0
2013,02168,"Computer Sciences",88,155,48,31,0,0,155,0
2013,02171,"Computer Sciences",43,78,25,11,0,0,78,0
2013,02171,"Systems analysis and development (technologist)",43,78,25,11,0,0,78,0
2013,02175,"Computer science",315,566,20,114,0,0,566,0
2013,02175,"Computer Sciences",402,707,20,185,0,0,707,0
2013,02175,"Systems analysis and development (technologist)",67,112,0,60,0,0,112,0
2013,02183,"Computer (IT) teacher education",0,3,0,0,0,0,3,0
2013,02183,"Computer engineering",143,176,28,23,176,0,176,0
2013,02183,"Computer science",431,542,109,67,542,0,542,0
2013,02183,"Computer Sciences",431,542,109,67,542,0,542,0
2013,02184,"Computer science",88,189,10,21,0,0,189,0
2013,02184,"Computer Sciences",88,189,10,21,0,0,189,0
2013,02194,"Computer Sciences",53,97,17,47,0,0,97,0
2013,02198,"Computer Sciences",44,70,0,21,70,0,70,0
2013,02198,"Systems analysis and development (technologist)",44,70,0,21,70,0,70,0
2013,02206,"Computer science",13,16,7,0,0,0,16,0
2013,02206,"Computer Sciences",120,135,16,44,0,0,135,0
2013,02222,"Computer Sciences",108,178,15,29,0,178,178,0
2013,02222,"Information systems",108,178,15,29,0,178,178,0
2013,02242,"Computer science",43,71,11,13,0,0,71,0
2013,02242,"Computer Sciences",43,71,11,13,0,0,71,0
2013,02244,"Computer science",107,177,6,47,177,0,177,0
2013,02244,"Computer Sciences",107,177,6,47,177,0,177,0
2013,02257,"Computer Sciences",148,202,21,44,202,0,202,0
2013,02257,"Systems analysis and development (technologist)",148,202,21,44,202,0,202,0
2013,02270,"Computer Sciences",92,109,15,1,109,0,109,0
2013,02270,"Systems analysis and development (technologist)",92,109,15,1,109,0,109,0
2013,02279,"Computer engineering",332,359,24,116,359,0,359,0
2013,02279,"Computer Sciences",146,159,16,52,0,0,159,0
2013,02279,"Information systems",146,159,16,52,0,0,159,0
2013,02322,"Computer science",12,71,8,0,0,0,71,0
2013,02322,"Computer Sciences",12,71,8,0,0,0,71,0
2013,02336,"Computer Sciences",84,165,27,47,165,0,165,0
2013,02336,"Systems analysis and development (technologist)",84,165,27,47,165,0,165,0
2013,02341,"Computer Sciences",77,80,0,54,0,0,80,0
2013,02341,"Systems analysis and development (technologist)",77,80,0,54,0,0,80,0
2013,02365,"Computer Sciences",143,167,27,50,0,0,167,0
2013,02365,"Information systems",143,167,27,50,0,0,167,0
2013,02383,"Computer Sciences",162,308,23,143,0,0,308,0
2013,02383,"Information systems",162,308,23,143,0,0,308,0
2013,02408,"Computer engineering",49,66,0,45,66,0,66,0
2013,02423,"Computer engineering",158,218,18,57,0,0,218,0
2013,02437,"Computer science",108,161,9,51,0,0,161,0
2013,02437,"Computer Sciences",108,161,9,51,0,0,161,0
2013,02447,"Computer Sciences",28,35,9,2,0,0,35,0
2013,02451,"Computer Sciences",95,295,27,34,0,295,295,0
2013,02451,"Systems analysis and development (technologist)",45,161,9,34,0,161,161,0
2013,02459,"Computer science",75,92,7,17,0,0,92,0
2013,02459,"Computer Sciences",75,92,7,17,0,0,92,0
2013,02460,"Computer Sciences",144,295,19,38,295,0,295,0
2013,02460,"Systems analysis and development (technologist)",74,165,11,22,165,0,165,0
2013,02466,"Computer Sciences",87,117,3,56,0,0,117,0
2013,02466,"Information systems",87,117,3,56,0,0,117,0
2013,02488,"Computer Sciences",108,155,45,13,0,0,155,0
2013,02488,"Systems analysis and development (technologist)",108,155,45,13,0,0,155,0
2013,02494,"Computer science",84,117,27,25,0,0,117,0
2013,02494,"Computer Sciences",84,117,27,25,0,0,117,0
2013,02497,"Computer Sciences",195,308,0,239,308,0,308,0
2013,02497,"Systems analysis and development (technologist)",61,105,0,105,105,0,105,0
2013,02501,"Computer Sciences",112,236,21,2,236,0,236,0
2013,02556,"Computer Sciences",221,351,1,351,351,0,351,0
2013,02556,"Systems analysis and development (technologist)",221,351,1,351,351,0,351,0
2013,02564,"Computer science",546,693,42,222,0,0,0,693
2013,02564,"Computer Sciences",546,693,42,222,0,0,0,693
2013,02565,"Computer Sciences",267,433,71,89,0,0,433,0
2013,02565,"Systems analysis and development (technologist)",261,421,68,88,0,0,421,0
2013,02568,"Computer science",55,90,4,0,90,0,90,0
2013,02568,"Computer Sciences",55,90,4,0,90,0,90,0
2013,02571,"Computer Sciences",110,145,15,63,0,0,145,0
2013,02571,"Information systems",110,145,15,63,0,0,145,0
2013,02575,"Computer Sciences",0,1,0,0,0,0,1,0
2013,02579,"Computer science",229,271,25,45,0,0,271,0
2013,02579,"Computer Sciences",229,271,25,45,0,0,271,0
2013,02582,"Computer science",16,48,0,13,0,0,48,0
2013,02582,"Computer Sciences",16,48,0,13,0,0,48,0
2013,02593,"Computer science",256,366,40,94,0,0,366,0
2013,02593,"Computer Sciences",256,366,40,94,0,0,366,0
2013,02613,"Computer science",144,207,0,49,0,0,207,0
2013,02613,"Computer Sciences",144,207,0,49,0,0,207,0
2013,02625,"Computer engineering",15,15,0,0,0,0,15,0
2013,02625,"Computer science",128,140,0,20,140,0,140,0
2013,02625,"Computer Sciences",557,594,0,63,389,0,594,0
2013,02625,"Systems analysis and development (technologist)",225,249,0,43,249,0,249,0
2013,02632,"Computer science",72,86,22,0,0,0,86,0
2013,02632,"Computer Sciences",72,86,22,0,0,0,86,0
2013,02642,"Computer Sciences",18,39,0,4,0,0,39,0
2013,02642,"Information systems",18,39,0,4,0,0,39,0
2013,02676,"Computer science",120,199,18,0,0,0,199,0
2013,02676,"Computer Sciences",120,199,18,0,0,0,199,0
2013,02723,"Computer Sciences",77,130,18,33,130,0,130,0
2013,02750,"Computer Sciences",3,9,1,0,0,0,9,0
2013,02754,"Computer science",32,71,0,3,0,0,71,0
2013,02754,"Computer Sciences",32,71,0,3,0,0,71,0
2013,02755,"Computer Sciences",86,132,10,46,0,0,132,0
2013,02755,"Information systems",86,132,10,46,0,0,132,0
2013,02766,"Computer Sciences",65,93,10,44,0,0,93,0
2013,02773,"Computer Sciences",189,297,30,111,0,0,297,0
2013,02774,"Computer Sciences",266,381,18,100,0,0,381,0
2013,02774,"Information systems",266,381,18,100,0,0,381,0
2013,02779,"Computer Sciences",38,60,3,28,0,0,60,0
2013,02779,"Information systems",38,60,3,28,0,0,60,0
2013,02783,"Computer Sciences",544,865,71,230,0,0,865,0
2013,02783,"Systems analysis and development (technologist)",324,529,46,134,0,0,529,0
2013,02784,"Computer Sciences",12,15,8,0,0,0,15,0
2013,02784,"Systems analysis and development (technologist)",12,15,8,0,0,0,15,0
2013,02796,"Computer Sciences",25,33,0,13,0,0,33,0
2013,02796,"Systems analysis and development (technologist)",25,33,0,13,0,0,33,0
2013,02804,"Computer Sciences",3,8,1,0,0,0,8,0
2013,02835,"Computer Sciences",1053,1682,52,595,1682,0,1682,0
2013,02835,"Information systems",551,762,14,306,762,0,762,0
2013,02835,"Systems analysis and development (technologist)",51,51,0,51,51,0,51,0
2013,02844,"Computer Sciences",67,86,22,12,0,0,86,0
2013,02844,"Information systems",67,86,22,12,0,0,86,0
2013,02855,"Computer science",49,75,0,54,75,0,75,0
2013,02855,"Computer Sciences",49,75,0,54,75,0,75,0
2013,02891,"Computer Sciences",102,149,0,6,0,0,149,0
2013,02891,"Information systems",102,149,0,6,0,0,149,0
2013,02896,"Computer engineering",64,112,0,59,0,0,112,0
2013,02910,"Computer Sciences",24,26,0,26,0,0,26,0
2013,02910,"Information systems",24,26,0,26,0,0,26,0
2013,02911,"Computer science",131,196,0,121,0,0,196,0
2013,02911,"Computer Sciences",131,196,0,121,0,0,196,0
2013,02917,"Computer science",78,146,0,68,0,0,146,0
2013,02917,"Computer Sciences",78,146,0,68,0,0,146,0
2013,02935,"Computer science",132,190,5,65,0,0,190,0
2013,02935,"Computer Sciences",132,190,5,65,0,0,190,0
2013,02942,"Computer Sciences",126,215,37,36,0,0,215,0
2013,02942,"Systems analysis and development (technologist)",126,215,37,36,0,0,215,0
2013,02950,"Computer Sciences",124,344,0,129,344,0,344,0
2013,02950,"Systems analysis and development (technologist)",124,344,0,129,344,0,344,0
2013,02961,"Computer Sciences",151,210,0,64,0,0,210,0
2013,02961,"Information systems",151,210,0,64,0,0,210,0
2013,02964,"Computer Sciences",169,210,14,73,0,0,210,0
2013,02964,"Systems analysis and development (technologist)",169,210,14,73,0,0,210,0
2013,02971,"Computer science",111,150,17,35,0,0,150,0
2013,02971,"Computer Sciences",111,150,17,35,0,0,150,0
2013,02974,"Computer Sciences",84,137,11,35,0,0,137,0
2013,02974,"Systems analysis and development (technologist)",84,137,11,35,0,0,137,0
2013,03149,"Computer science",230,350,47,62,0,0,350,0
2013,03149,"Computer Sciences",233,354,49,62,0,0,354,0
2013,03151,"Computer science",248,459,26,123,205,0,459,0
2013,03151,"Computer Sciences",248,459,26,123,205,0,459,0
2013,03159,"Computer Sciences",301,377,28,110,0,0,377,0
2013,03159,"Systems analysis and development (technologist)",214,270,19,81,0,0,270,0
2013,03160,"Computer science",253,415,7,86,0,0,415,0
2013,03160,"Computer Sciences",260,439,14,86,0,24,415,0
2013,03160,"Systems analysis and development (technologist)",7,24,7,0,0,24,0,0
2013,03161,"Computer (IT) teacher education",209,265,0,90,265,265,0,0
